,Excel Name,Customer,Item Number,Date,PNs,Descriptions,Quantity,Spare PNs,Spares Description,Workscope,Material,Material - Note,Bought Out,Bought Out - Note,Sub-Con,Sub-Con - Note,Machining,Machining - Note,Fabrication,Fabrication - Note,Test & Assy,Test & Assy - Note,Margin,Total Unit Sell - No Spares,Total Ext Sell - No Spares,Total Unit Sell - Spares,Total Ext Sell - Spares,Total Unit Sell,Total Ext Sell,Unit Cost
10,EUK 1712413 Rev 2.xlsx,Apache,4,2017-07-18,A130978-1REF,"['TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP \n\nTAP & GAUGE ALL TEST PORTS \nUPGRADE 5"" PRODUCTION BORE TO HH TRIM ( COLD WELD REPAIR )\nASSEMBLE & TEST\nPAINT\nENGINEERING']",1.0,"['A300044-727', 'A300042-6', 'A76619G', 'H300431-8', 'A300044-485', 'A300042-4']","['STUD,1.625 - 8UN, 8.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.625 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ', 'CONTROL LINE ASSEMBLY, TYPE C-73, 1/4IN ', 'GREASE FITTING, GSP, 1/2 LP, 316SS NACE MR-01-75,FOR TEST/BLEEDER, PLASTIC/GREASE INJECTION, WITH\nEXTENDED THREAD FOR WET AND GAS SERVICE ', 'STUD,1.375 - 8UN, 6.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.375 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ']","TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP 

TAP & GAUGE ALL TEST PORTS 
UPGRADE 5"" PRODUCTION BORE TO HH TRIM ( COLD WELD REPAIR )
ASSEMBLE & TEST
PAINT
ENGINEERING",,,4084.8,"Comment: Valenzuela, Paul (GE Oil & Gas):
HRS FROM MONTROSE by Valenzuela, Paul (GE Oil & Gas)",355.2,,400,,519.3907991835453,,,,0.15,6305.16552734375,6305.16552734375,1391.167358398438,3718.98486328125,7696.3330078125,10024.150390625,5359.390698242188
11,EUK 1712413 Rev 0.xlsx,Apache,1,2017-06-28,A130978-1REF,"['TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP \n\nTAP & GAUGE ALL TEST PORTS \nUPGRADE 5"" PRODUCTION BORE TO HH TRIM ( HOT WELD )\nASSEMBLE & TEST\nPAINT\nENGINEERING \n']",1.0,"['A300044-727', 'A300042-6', 'A76619G', 'H300431-8', 'A300044-485', 'A300042-4']","['STUD,1.625 - 8UN, 8.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.625 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ', 'CONTROL LINE ASSEMBLY, TYPE C-73, 1/4IN ', 'GREASE FITTING, GSP, 1/2 LP, 316SS NACE MR-01-75,FOR TEST/BLEEDER, PLASTIC/GREASE INJECTION, WITH\nEXTENDED THREAD FOR WET AND GAS SERVICE ', 'STUD,1.375 - 8UN, 6.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.375 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ']","TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP 

TAP & GAUGE ALL TEST PORTS 
UPGRADE 5"" PRODUCTION BORE TO HH TRIM ( HOT WELD )
ASSEMBLE & TEST
PAINT
ENGINEERING 
",,,4262.4,"Comment: Valenzuela, Paul (GE Oil & Gas):
HRS FROM MONTROSE by Valenzuela, Paul (GE Oil & Gas)",355.2,"Comment: Valenzuela, Paul (GE Oil & Gas):
Clean & Hardness per Oracle by Valenzuela, Paul (GE Oil & Gas)",400,"Comment: Valenzuela, Paul (GE Oil & Gas):
Paint ( mas demask included in Montrose hrs by Valenzuela, Paul (GE Oil & Gas)",519.3907991835453,"Comment: Valenzuela, Paul (GE Oil & Gas):
engineering 40 hrs spread across 4 bonnets by Valenzuela, Paul (GE Oil & Gas)",,,0.15,6514.10693359375,6514.10693359375,1391.167236328125,3718.984375,7905.2744140625,10233.091796875,5536.990893554687
12,EUK 1712413 Rev 0.xlsx,Apache,2,2017-06-28,A130978-1REF,"['TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP \n\nTAP & GAUGE ALL TEST PORTS \nUPGRADE 5"" PRODUCTION BORE TO HH TRIM ( HOT WELD )\nASSEMBLE & TEST\nPAINT\nENGINEERING ']",1.0,"['A300044-727', 'A300042-6', 'A76619G', 'H300431-8', 'A300044-485', 'A300042-4']","['STUD,1.625 - 8UN, 8.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.625 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ', 'CONTROL LINE ASSEMBLY, TYPE C-73, 1/4IN ', 'GREASE FITTING, GSP, 1/2 LP, 316SS NACE MR-01-75,FOR TEST/BLEEDER, PLASTIC/GREASE INJECTION, WITH\nEXTENDED THREAD FOR WET AND GAS SERVICE ', 'STUD,1.375 - 8UN, 6.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.375 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ']","TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP 

TAP & GAUGE ALL TEST PORTS 
UPGRADE 5"" PRODUCTION BORE TO HH TRIM ( HOT WELD )
ASSEMBLE & TEST
PAINT
ENGINEERING ",,,4262.4,"Comment: Valenzuela, Paul (GE Oil & Gas):
HRS FROM MONTROSE by Valenzuela, Paul (GE Oil & Gas)",355.2,,400,,519.3907991835453,,,,0.15,6514.10693359375,6514.10693359375,1391.167236328125,3718.984375,7905.2744140625,10233.091796875,5536.990893554687
13,EUK 1712413 Rev 0.xlsx,Apache,3,2017-06-28,A130978-1REF,"['TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP \n\nTAP & GAUGE ALL TEST PORTS \nUPGRADE 5"" PRODUCTION BORE TO HH TRIM ( HOT WELD )\nASSEMBLE & TEST\nPAINT\nENGINEERING ']",1.0,"['A300044-727', 'A300042-6', 'A76619G', 'H300431-8', 'A300044-485', 'A300042-4']","['STUD,1.625 - 8UN, 8.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.625 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ', 'CONTROL LINE ASSEMBLY, TYPE C-73, 1/4IN ', 'GREASE FITTING, GSP, 1/2 LP, 316SS NACE MR-01-75,FOR TEST/BLEEDER, PLASTIC/GREASE INJECTION, WITH\nEXTENDED THREAD FOR WET AND GAS SERVICE ', 'STUD,1.375 - 8UN, 6.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.375 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ']","TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP 

TAP & GAUGE ALL TEST PORTS 
UPGRADE 5"" PRODUCTION BORE TO HH TRIM ( HOT WELD )
ASSEMBLE & TEST
PAINT
ENGINEERING ",,,4262.4,"Comment: Valenzuela, Paul (GE Oil & Gas):
HRS FROM MONTROSE by Valenzuela, Paul (GE Oil & Gas)",355.2,,400,,519.3907991835453,,,,0.15,6514.10693359375,6514.10693359375,1391.167358398438,3718.98486328125,7905.2744140625,10233.091796875,5536.990893554687
14,EUK 1712413 Rev 0.xlsx,Apache,4,2017-06-28,A130978-1REF,"['TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP \n\nTAP & GAUGE ALL TEST PORTS \nUPGRADE 5"" PRODUCTION BORE TO HH TRIM ( COLD WELD REPAIR )\nASSEMBLE & TEST\nPAINT\nENGINEERING']",1.0,"['A300044-727', 'A300042-6', 'A76619G', 'H300431-8', 'A300044-485', 'A300042-4']","['STUD,1.625 - 8UN, 8.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.625 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ', 'CONTROL LINE ASSEMBLY, TYPE C-73, 1/4IN ', 'GREASE FITTING, GSP, 1/2 LP, 316SS NACE MR-01-75,FOR TEST/BLEEDER, PLASTIC/GREASE INJECTION, WITH\nEXTENDED THREAD FOR WET AND GAS SERVICE ', 'STUD,1.375 - 8UN, 6.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.375 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ']","TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP 

TAP & GAUGE ALL TEST PORTS 
UPGRADE 5"" PRODUCTION BORE TO HH TRIM ( COLD WELD REPAIR )
ASSEMBLE & TEST
PAINT
ENGINEERING",,,4084.8,"Comment: Valenzuela, Paul (GE Oil & Gas):
HRS FROM MONTROSE by Valenzuela, Paul (GE Oil & Gas)",355.2,,400,,519.3907991835453,,,,0.15,6305.16552734375,6305.16552734375,1391.167358398438,3718.98486328125,7696.3330078125,10024.150390625,5359.390698242188
15,EUK 1712413 Rev 1.xlsx,Apache,1,2017-07-18,A130978-1REF,"['TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP \n\nTAP & GAUGE ALL TEST PORTS \nUPGRADE 5"" BOTH BORES TO HH TRIM ( HOT WELD )\nASSEMBLE & TEST\nPAINT\nENGINEERING \n']",1.0,"['A300044-727', 'A300042-6', 'A76619G', 'H300431-8', 'A300044-485', 'A300042-4']","['STUD,1.625 - 8UN, 8.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.625 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ', 'CONTROL LINE ASSEMBLY, TYPE C-73, 1/4IN ', 'GREASE FITTING, GSP, 1/2 LP, 316SS NACE MR-01-75,FOR TEST/BLEEDER, PLASTIC/GREASE INJECTION, WITH\nEXTENDED THREAD FOR WET AND GAS SERVICE ', 'STUD,1.375 - 8UN, 6.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.375 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ']","TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP 

TAP & GAUGE ALL TEST PORTS 
UPGRADE 5"" BOTH BORES TO HH TRIM ( HOT WELD )
ASSEMBLE & TEST
PAINT
ENGINEERING 
",,,5772,"Comment: Valenzuela, Paul (GE Oil & Gas):
HRS FROM MONTROSE by Valenzuela, Paul (GE Oil & Gas)",355.2,"Comment: Valenzuela, Paul (GE Oil & Gas):
Clean & Hardness per Oracle by Valenzuela, Paul (GE Oil & Gas)",400,"Comment: Valenzuela, Paul (GE Oil & Gas):
Paint ( mas demask included in Montrose hrs by Valenzuela, Paul (GE Oil & Gas)",519.3907991835453,"Comment: Valenzuela, Paul (GE Oil & Gas):
engineering 40 hrs spread across 4 bonnets by Valenzuela, Paul (GE Oil & Gas)",,,0.15,8290.1064453125,8290.1064453125,1391.167236328125,3718.984375,9681.2734375,12009.0908203125,7046.590478515624
16,EUK 1712413 Rev 1.xlsx,Apache,2,2017-07-18,A130978-1REF,"['TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP \n\nTAP & GAUGE ALL TEST PORTS \nUPGRADE 5"" BOTH BORES TO HH TRIM ( HOT WELD )\nASSEMBLE & TEST\nPAINT\nENGINEERING ']",1.0,"['A300044-727', 'A300042-6', 'A76619G', 'H300431-8', 'A300044-485', 'A300042-4']","['STUD,1.625 - 8UN, 8.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.625 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ', 'CONTROL LINE ASSEMBLY, TYPE C-73, 1/4IN ', 'GREASE FITTING, GSP, 1/2 LP, 316SS NACE MR-01-75,FOR TEST/BLEEDER, PLASTIC/GREASE INJECTION, WITH\nEXTENDED THREAD FOR WET AND GAS SERVICE ', 'STUD,1.375 - 8UN, 6.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.375 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ']","TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP 

TAP & GAUGE ALL TEST PORTS 
UPGRADE 5"" BOTH BORES TO HH TRIM ( HOT WELD )
ASSEMBLE & TEST
PAINT
ENGINEERING ",,,5772,"Comment: Valenzuela, Paul (GE Oil & Gas):
HRS FROM MONTROSE by Valenzuela, Paul (GE Oil & Gas)",355.2,,400,,519.3907991835453,,,,0.15,8290.1064453125,8290.1064453125,1391.167236328125,3718.984375,9681.2734375,12009.0908203125,7046.590478515624
17,EUK 1712413 Rev 1.xlsx,Apache,3,2017-07-18,A130978-1REF,"['TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP \n\nTAP & GAUGE ALL TEST PORTS \nUPGRADE 5"" BOTH BORES TO HH TRIM ( HOT WELD )\nASSEMBLE & TEST\nPAINT\nENGINEERING ']",1.0,"['A300044-727', 'A300042-6', 'A76619G', 'H300431-8', 'A300044-485', 'A300042-4']","['STUD,1.625 - 8UN, 8.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.625 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ', 'CONTROL LINE ASSEMBLY, TYPE C-73, 1/4IN ', 'GREASE FITTING, GSP, 1/2 LP, 316SS NACE MR-01-75,FOR TEST/BLEEDER, PLASTIC/GREASE INJECTION, WITH\nEXTENDED THREAD FOR WET AND GAS SERVICE ', 'STUD,1.375 - 8UN, 6.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.375 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ']","TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP 

TAP & GAUGE ALL TEST PORTS 
UPGRADE 5"" BOTH BORES TO HH TRIM ( HOT WELD )
ASSEMBLE & TEST
PAINT
ENGINEERING ",,,5772,"Comment: Valenzuela, Paul (GE Oil & Gas):
HRS FROM MONTROSE by Valenzuela, Paul (GE Oil & Gas)",355.2,,400,,519.3907991835453,,,,0.15,8290.1064453125,8290.1064453125,1391.167358398438,3718.98486328125,9681.2734375,12009.091796875,7046.590478515624
18,EUK 1712413 Rev 1.xlsx,Apache,4,2017-07-18,A130978-1REF,"['TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP \n\nTAP & GAUGE ALL TEST PORTS \nUPGRADE 5"" PRODUCTION BORE TO HH TRIM ( COLD WELD REPAIR )\nASSEMBLE & TEST\nPAINT\nENGINEERING']",1.0,"['A300044-727', 'A300042-6', 'A76619G', 'H300431-8', 'A300044-485', 'A300042-4']","['STUD,1.625 - 8UN, 8.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.625 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ', 'CONTROL LINE ASSEMBLY, TYPE C-73, 1/4IN ', 'GREASE FITTING, GSP, 1/2 LP, 316SS NACE MR-01-75,FOR TEST/BLEEDER, PLASTIC/GREASE INJECTION, WITH\nEXTENDED THREAD FOR WET AND GAS SERVICE ', 'STUD,1.375 - 8UN, 6.750 ,ASTM A-320 GR L7,CHAMFER EACH END,CAD PLATE PER DCS 013 ', 'NUT,HX HVY,1.375 - 8UN,ASTM A194 GR 2H,CAD PLATE PER DCS 013 ']","TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M  (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST PORTS 1/2 LP 

TAP & GAUGE ALL TEST PORTS 
UPGRADE 5"" PRODUCTION BORE TO HH TRIM ( COLD WELD REPAIR )
ASSEMBLE & TEST
PAINT
ENGINEERING",,,4084.8,"Comment: Valenzuela, Paul (GE Oil & Gas):
HRS FROM MONTROSE by Valenzuela, Paul (GE Oil & Gas)",355.2,,400,,519.3907991835453,,,,0.15,6305.16552734375,6305.16552734375,1391.167358398438,3718.98486328125,7696.3330078125,10024.150390625,5359.390698242188
19,APACHE EUK 1821107 Rev 0.xlsx,Apache,1,2018-02-20,385386,"['\nTBGHGR,GE,SH2-DUAL-EN-CCL,13-5/8 5M X 5-1/2 17.0PPF  JFEBEAR AND 2-3/8 4.6PPF JFEBEAR BTM X 5.800-4 STUB ACME-2G LH AND 2.625-4 STUB ACME-2G LH BOX TOP,5-1/2 X 2,5.5 CTRS,W/TWO DHCV PORTS,ONE1/4 LP GAUGE LINE AND ONE 1/4 PACKER LINE,A/F 7/8 INTEGRAL ALIGN SCREW,API 6A-U-AA-3-2\n\nAPACHE FREE ISSUE HANGER TO BE MODIFIED TO ESP APPLICATION PN 391756\n\nSTRIP, VISUAL INSPECT, MACHINE, RE-ASSY, STAMP, PROTECT AND PREP\n']",1.0,[],[],"
TBGHGR,GE,SH2-DUAL-EN-CCL,13-5/8 5M X 5-1/2 17.0PPF  JFEBEAR AND 2-3/8 4.6PPF JFEBEAR BTM X 5.800-4 STUB ACME-2G LH AND 2.625-4 STUB ACME-2G LH BOX TOP,5-1/2 X 2,5.5 CTRS,W/TWO DHCV PORTS,ONE1/4 LP GAUGE LINE AND ONE 1/4 PACKER LINE,A/F 7/8 INTEGRAL ALIGN SCREW,API 6A-U-AA-3-2

APACHE FREE ISSUE HANGER TO BE MODIFIED TO ESP APPLICATION PN 391756

STRIP, VISUAL INSPECT, MACHINE, RE-ASSY, STAMP, PROTECT AND PREP
",,,976.8,"Comment: Valenzuela, Paul (GE Oil & Gas):
MONTROSE by Valenzuela, Paul (GE Oil & Gas)",840,"Comment: Valenzuela, Paul (GE Oil & Gas):
MACHINING NOV by Valenzuela, Paul (GE Oil & Gas)",200,"Comment: Valenzuela, Paul (GE Oil & Gas):
LOGISTICS by Valenzuela, Paul (GE Oil & Gas)",95.4001441961067,"Comment: Valenzuela, Paul (GE Oil & Gas):2 hrs engineering by Valenzuela, Paul (GE Oil & Gas)",,,0.2936990135447887,2990.510009765625,2990.510009765625,0.0,0.0,2990.510009765625,2990.510009765625,2112.200169901644
20,Chevron - Alba - Cost Model - EUK 1566963 - Rev 00.xlsx,Chevron now Ithaca,1,2016-06-28,D70416-1,"['CASING HGR, CWC-MS, FLUTED MANDREL, 12-3/4 X 10-3/4, 10-3/4 51# HUNTING BOSS BOX BTM, 11""- 4 TPI STUB ACME LH PIN TOP, 80K LA NACE\n']",2.0,[],[],"CASING HGR, CWC-MS, FLUTED MANDREL, 12-3/4 X 10-3/4, 10-3/4 51# HUNTING BOSS BOX BTM, 11""- 4 TPI STUB ACME LH PIN TOP, 80K LA NACE
",,,290,,,,,,,,,,0.04761905690624989,304.5,609.0,0.0,0.0,304.5,609.0,289.9999971720469
21,Chevron - Alba - Cost Model - EUK 1566963 - Rev 00.xlsx,Chevron now Ithaca,2,2016-06-28,D70450-1,"['TOOL-SWE,CASING HGR RUNNING & RETRIEVING TOOL,10-3/4 51# API MODIFIED BUTTRESS BOX TOP,11.000-4TPI LH STUB ACME RUNNING THREAD\n']",1.0,[],[],"TOOL-SWE,CASING HGR RUNNING & RETRIEVING TOOL,10-3/4 51# API MODIFIED BUTTRESS BOX TOP,11.000-4TPI LH STUB ACME RUNNING THREAD
",,,580,,,,,,,,,,0.04761905690624989,609.0,609.0,0.0,0.0,609.0,609.0,579.9999943440938
22,Chevron - Alba - Cost Model - EUK 1566963 - Rev 00.xlsx,Chevron now Ithaca,1,2016-06-28,D70416-1,"['CASING HGR, CWC-MS, FLUTED MANDREL, 12-3/4 X 10-3/4, 10-3/4 51# HUNTING BOSS BOX BTM, 11""- 4 TPI STUB ACME LH PIN TOP, 80K LA NACE\n']",2.0,[],[],"CASING HGR, CWC-MS, FLUTED MANDREL, 12-3/4 X 10-3/4, 10-3/4 51# HUNTING BOSS BOX BTM, 11""- 4 TPI STUB ACME LH PIN TOP, 80K LA NACE
",,,290,,,,,,,,,,0.04761905690624989,304.5,609.0,0.0,0.0,304.5,609.0,289.9999971720469
23,Chevron - Alba - Cost Model - EUK 1566963 - Rev 00.xlsx,Chevron now Ithaca,2,2016-06-28,D70450-1,"['TOOL-SWE,CASING HGR RUNNING & RETRIEVING TOOL,10-3/4 51# API MODIFIED BUTTRESS BOX TOP,11.000-4TPI LH STUB ACME RUNNING THREAD\n']",1.0,[],[],"TOOL-SWE,CASING HGR RUNNING & RETRIEVING TOOL,10-3/4 51# API MODIFIED BUTTRESS BOX TOP,11.000-4TPI LH STUB ACME RUNNING THREAD
",,,580,,,,,,,,,,0.04761905690624989,609.0,609.0,0.0,0.0,609.0,609.0,579.9999943440938
24,NOT USED.xlsx,Chevron now Ithaca,1,2016-06-21,498145,"['CHOKE,WG,MOS,S4,3.50 TRIM,F42 X 8IN76,INLET X OUTLET,22 PERCENT DUPLEX BODY/BONNET AND TRIM,MC FF-1,5 TR -6 TO 90 DEG C,QUALITY IN ACCORDANCE WITH PSL 3 \n']",1.0,[],[],"CHOKE,WG,MOS,S4,3.50 TRIM,F42 X 8IN76,INLET X OUTLET,22 PERCENT DUPLEX BODY/BONNET AND TRIM,MC FF-1,5 TR -6 TO 90 DEG C,QUALITY IN ACCORDANCE WITH PSL 3 
",,,1595.088,"Comment: Paul C:
7 hours to trace and build.
7 hours to test.
5 hours to tag and prep for shipping and box
 by Paul C",,"Comment: Paul C:
Mask Paint Demask @ PBP. Estimate cost. by Paul C",,,,,,,0.2570619397806782,2147.0,2147.0,0.0,0.0,2147.0,2147.0,1595.088015290884
25,Chevron EUK 1566959 REv 03.xlsx,Chevron now Ithaca,1,2017-08-15,A140741-1,"['TOOL-SWE, TUBING HGR, COMMUNICATION COLLAR ASSY, 8.750-4TPI LH STUB ACME BOX UP X 8.000-4TPI BOX DOWN, STATIC GALLERY SEALING, 5000 PSI MWP \n\nREPAIR AS PER SURVEY, ASSEMBLE & PREP FOR SHIPPING ']",1.0,"['195034-262', '195000-445']","['SET SCREW, HEX SOCKET,.375-16UNRC-3A X 0.750 LG,CUP KNURL PT,MATL PER=ASTM F912,COAT PER=PLAIN - NOT COATED ', 'O-RING, AS568A-445, 7.975 (NOM 8) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ']","TOOL-SWE, TUBING HGR, COMMUNICATION COLLAR ASSY, 8.750-4TPI LH STUB ACME BOX UP X 8.000-4TPI BOX DOWN, STATIC GALLERY SEALING, 5000 PSI MWP 

REPAIR AS PER SURVEY, ASSEMBLE & PREP FOR SHIPPING ",8.07,"Comment: Valenzuela, Paul (GE Oil & Gas):
4 x £1.55 set screws, 1 x 1.87 o ring by Valenzuela, Paul (GE Oil & Gas)",532.8,,200,"Comment: Valenzuela, Paul (GE Oil & Gas):
sub con coating  by Valenzuela, Paul (GE Oil & Gas)",,,,,,,0.1965842161321684,922.150146484375,922.150146484375,0.0,0.0,922.150146484375,922.150146484375,740.8699827815799
26,Chevron - MS-1 Tools - Cost Model - EUK 1566959 - Rev 00.xlsx,Chevron now Ithaca,1,2016-08-09,A140742-,"['TOOL-SWE, TUBING HGR, RUNNING TOOL, ARR FOR TWO CONTROL LINES AND STATIC GALLERY SEALING, 8.750 4TPI 2G (LH) PIN DOWN X 7 IN TENARIS HYDRIL 3SB 23\n']",2.0,[],[],"TOOL-SWE, TUBING HGR, RUNNING TOOL, ARR FOR TWO CONTROL LINES AND STATIC GALLERY SEALING, 8.750 4TPI 2G (LH) PIN DOWN X 7 IN TENARIS HYDRIL 3SB 23
",0,,1186.5,,0,,0,,0,,0,,0.0,1186.5,2373.0,0.0,0.0,1186.5,2373.0,1186.5
27,Chevron - MS-1 Tools - Cost Model - EUK 1566959 - Rev 00.xlsx,Chevron now Ithaca,1.1,2016-08-09,195000-3,"['O-RING, AS568A-372, 8.725 (NOM 8-3/4) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3\n']",2.0,[],[],"O-RING, AS568A-372, 8.725 (NOM 8-3/4) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3
",0,,12,,0,,0,,0,,0,,0.0,12.0,24.0,0.0,0.0,12.0,24.0,12.0
28,Chevron - MS-1 Tools - Cost Model - EUK 1566959 - Rev 00.xlsx,Chevron now Ithaca,1.2,2016-08-09,195000-3,"['O-RING, AS568A-376, 9.725 (NOM 9-3/4) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3\n']",2.0,[],[],"O-RING, AS568A-376, 9.725 (NOM 9-3/4) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3
",0,,12,,0,,0,,0,,0,,0.0,12.0,24.0,0.0,0.0,12.0,24.0,12.0
